user_id	country_code	signup_ts
10001889	GB	1553212800000
10001890	FR	1552435200000
10001891	ES	1551571200000
10001892	GB	1553990400000
10001893	GB	1552953600000
10001894	GB	1553126400000
10001895	IT	1552435200000
10001896	GB	1551744000000
10001897	IT	1553644800000
10001898	IT	1553212800000
10001899	GB	1552521600000
10001900	IT	1553299200000
10001901	IT	1553817600000
10001902	SE	1553558400000
10001903	GB	1553817600000
10001904	ES	1552694400000
10001905	IT	1552867200000
10001906	IT	1554076800000
10001907	ES	1553904000000
10001908	IT	1553040000000
10001909	GB	1553731200000
10001910	ES	1553472000000
10001911	IT	1553212800000
10001912	ES	1552348800000
10001913	IT	1551484800000
10001914	FR	1552176000000
10001915	IT	1553472000000
10001916	IT	1552262400000
10001917	IT	1552348800000
10001918	SE	1552521600000
10001919	IT	1553731200000
10001920	IT	1553558400000
10001921	ES	1553644800000
10001922	IT	1551657600000
10001923	IT	1553644800000
10001924	GB	1553299200000
10001925	SE	1552608000000
10001926	FR	1552435200000
10001927	FR	1554163200000
10001928	SE	1553299200000
10001929	IT	1553644800000
10001930	IT	1553904000000
10001931	FR	1553644800000
10001932	GB	1553472000000
10001933	IT	1553299200000
10001934	GB	1553990400000
10001935	FR	1552348800000
10001936	SE	1552953600000
10001937	SE	1553644800000
10001938	SE	1552348800000
10001939	IT	1552953600000
10001940	GB	1553731200000
10001941	SE	1553904000000
10001942	SE	1552867200000
10001943	SE	1553126400000
10001944	GB	1552608000000
10001945	SE	1553558400000
10001946	IT	1551571200000
10001947	GB	1553644800000
10001948	ES	1553644800000
10001949	GB	1553644800000
10001950	GB	1553126400000
10001951	IT	1552003200000
10001952	IT	1551830400000
10001953	IT	1553817600000
10001954	FR	1553385600000
10001955	GB	1551830400000
10001956	SE	1554163200000
10001957	IT	1551571200000
10001958	ES	1552089600000
10001959	GB	1554163200000
10001960	IT	1552694400000
10001961	IT	1553126400000
10001962	ES	1554163200000
10001963	SE	1551571200000
10001964	SE	1553212800000
10001965	GB	1553904000000
10001966	FR	1553990400000
10001967	GB	1553299200000
10001968	IT	1552780800000
10001969	GB	1553040000000
10001970	IT	1552521600000
10001971	GB	1551484800000
10001972	IT	1552521600000
10001973	IT	1552262400000
10001974	IT	1552003200000
10001975	GB	1553731200000
10001976	IT	1551484800000
10001977	GB	1553817600000
10001978	GB	1552348800000
10001979	GB	1553731200000
10001980	FR	1552435200000
10001981	IT	1553472000000
10001982	GB	1552953600000
10001983	GB	1551657600000
10001984	IT	1551484800000
10001985	IT	1552176000000
10001986	IT	1553731200000
10001987	IT	1553385600000
10001988	IT	1551484800000
10001989	IT	1552435200000
10001990	IT	1551916800000
10001991	IT	1554076800000
10001992	ES	1553644800000
10001993	SE	1553385600000
10001994	ES	1552780800000
10001995	IT	1552608000000
10001996	SE	1552521600000
10001997	ES	1551484800000
10001998	IT	1552694400000
10001999	GB	1553731200000
10002000	ES	1553385600000
10002001	IT	1552694400000
10002002	SE	1554163200000
10002003	IT	1553126400000
10002004	IT	1552089600000
10002005	IT	1553472000000
10002006	IT	1553904000000
10002007	IT	1553126400000
10002008	ES	1551916800000
10002009	SE	1551916800000
10002010	GB	1553558400000
10002011	SE	1552608000000
10002012	GB	1553817600000
10002013	IT	1553644800000
10002014	IT	1553558400000
10002015	GB	1553644800000
10002016	IT	1553040000000
10002017	IT	1551830400000
10002018	SE	1553817600000
10002019	ES	1554163200000
10002020	ES	1554076800000
10002021	ES	1553385600000
10002022	IT	1553126400000
10002023	ES	1552608000000
10002024	GB	1551744000000
10002025	IT	1553126400000
10002026	IT	1554076800000
10002027	IT	1551830400000
10002028	SE	1553472000000
10002029	IT	1553644800000
10002030	IT	1553644800000
10002031	IT	1553558400000
10002032	GB	1552521600000
10002033	IT	1552348800000
10002034	IT	1554163200000
10002035	IT	1553817600000
10002036	IT	1553731200000
10002037	GB	1552867200000
10002038	ES	1552694400000
10002039	IT	1553558400000
10002040	FR	1554163200000
10002041	SE	1553299200000
10002042	SE	1552003200000
10002043	SE	1552435200000
10002044	IT	1552608000000
10002045	SE	1553990400000
10002046	IT	1553904000000
10002047	SE	1551484800000
10002048	FR	1552348800000
10002049	FR	1553644800000
10002050	IT	1552348800000
10002051	IT	1553558400000
10002052	SE	1552694400000
10002053	ES	1553990400000
10002054	IT	1552780800000
10002055	GB	1551571200000
10002056	ES	1553558400000
10002057	SE	1553472000000
10002058	GB	1554076800000
10002059	IT	1551830400000
10002060	IT	1552953600000
10002061	GB	1553040000000
10002062	GB	1552435200000
10002063	ES	1553558400000
10002064	IT	1553990400000
10002065	GB	1551916800000
10002066	IT	1552608000000
10002067	ES	1551744000000
10002068	IT	1553558400000
10002069	IT	1551916800000
10002070	ES	1551571200000
10002071	IT	1554163200000
10002072	IT	1552780800000
10002073	IT	1554163200000
10002074	IT	1553385600000
10002075	IT	1551830400000
10002076	ES	1553644800000
10002077	IT	1551744000000
10002078	GB	1553040000000
10002079	GB	1552435200000
10002080	IT	1552348800000
10002081	ES	1553644800000
10002082	IT	1552262400000
10002083	IT	1552953600000
10002084	ES	1553040000000
10002085	IT	1553990400000
10002086	IT	1553040000000
10002087	IT	1552694400000
10002088	IT	1552435200000
10002089	SE	1552694400000
10002090	IT	1551744000000
10002091	IT	1553644800000
10002092	GB	1554163200000
10002093	SE	1553212800000
10002094	IT	1553904000000
10002095	GB	1551484800000
10002096	IT	1552953600000
10002097	SE	1553040000000
10002098	IT	1553817600000
10002099	IT	1553817600000
10002100	SE	1553644800000
10002101	GB	1553817600000
10002102	GB	1552953600000
10002103	SE	1553904000000
10002104	IT	1552435200000
10002105	GB	1551916800000
10002106	GB	1551484800000
10002107	SE	1553472000000
10002108	SE	1551744000000
10002109	IT	1552867200000
10002110	GB	1552608000000
10002111	IT	1553817600000
10002112	IT	1553040000000
10002113	IT	1552089600000
10002114	IT	1552867200000
10002115	SE	1553472000000
10002116	IT	1552694400000
10002117	IT	1554163200000
10002118	IT	1553731200000
10002119	SE	1553990400000
10002120	IT	1553644800000
10002121	ES	1553990400000
10002122	IT	1553731200000
10002123	SE	1553040000000
10002124	IT	1553904000000
10002125	SE	1552867200000
10002126	IT	1553731200000
10002127	IT	1552608000000
10002128	FR	1553817600000
10002129	GB	1551916800000
10002130	GB	1552176000000
10002131	GB	1552176000000
10002132	GB	1553472000000
10002133	IT	1553040000000
10002134	IT	1552003200000
10002135	ES	1553385600000
10002136	SE	1553904000000
10002137	IT	1553299200000
10002138	IT	1553212800000
10002139	GB	1551571200000
10002140	GB	1552003200000
10002141	IT	1553472000000
10002142	SE	1553040000000
10002143	IT	1554076800000
10002144	SE	1553558400000
10002145	GB	1552003200000
10002146	SE	1552521600000
10002147	SE	1551571200000
10002148	IT	1553472000000
10002149	GB	1553644800000
10002150	IT	1551484800000
10002151	SE	1552780800000
10002152	SE	1553212800000
10002153	ES	1552780800000
10002154	GB	1553385600000
10002155	IT	1554163200000
10002156	IT	1553385600000
10002157	IT	1552435200000
10002158	IT	1552435200000
10002159	SE	1553126400000
10002160	ES	1553126400000
10002161	GB	1552694400000
10002162	IT	1553212800000
10002163	IT	1553817600000
10002164	IT	1552348800000
10002165	GB	1553472000000
10002166	SE	1553817600000
10002167	ES	1553040000000
10002168	IT	1552694400000
10002169	GB	1553472000000
10002170	IT	1552521600000
10002171	GB	1552262400000
10002172	SE	1552089600000
10002173	GB	1552867200000
10002174	SE	1553817600000
10002175	ES	1553817600000
10002176	ES	1553126400000
10002177	ES	1553126400000
10002178	IT	1553040000000
10002179	IT	1553644800000
10002180	GB	1552521600000
10002181	GB	1552003200000
10002182	ES	1551657600000
10002183	IT	1551916800000
10002184	SE	1552262400000
10002185	GB	1552176000000
10002186	IT	1554076800000
10002187	IT	1553558400000
10002188	GB	1552348800000
10002189	SE	1554076800000
10002190	IT	1552348800000
10002191	IT	1553644800000
10002192	SE	1552003200000
10002193	GB	1553644800000
10002194	GB	1552176000000
10002195	IT	1552176000000
10002196	GB	1553817600000
10002197	GB	1552694400000
10002198	IT	1551657600000
10002199	IT	1553299200000
10002200	SE	1551657600000
10002201	GB	1553558400000
10002202	FR	1552176000000
10002203	GB	1551916800000
10002204	SE	1552608000000
10002205	FR	1551830400000
10002206	IT	1553299200000
10002207	IT	1552694400000
10002208	IT	1553644800000
10002209	IT	1553126400000
10002210	IT	1551830400000
10002211	SE	1553385600000
10002212	IT	1551484800000
10002213	IT	1551484800000
10002214	IT	1554076800000
10002215	IT	1552694400000
10002216	FR	1553644800000
10002217	GB	1551571200000
10002218	IT	1552953600000
10002219	IT	1552694400000
10002220	IT	1552521600000
10002221	GB	1553558400000
10002222	GB	1551916800000
10002223	SE	1552435200000
10002224	GB	1552348800000
10002225	IT	1553731200000
10002226	FR	1551657600000
10002227	GB	1552608000000
10002228	IT	1552953600000
10002229	IT	1553731200000
10002230	ES	1553299200000
10002231	SE	1553472000000
10002232	ES	1554163200000
10002233	IT	1553212800000
10002234	ES	1552089600000
10002235	SE	1553731200000
10002236	IT	1552694400000
10002237	IT	1552348800000
10002238	IT	1553817600000
10002239	IT	1552348800000
10002240	IT	1552262400000
10002241	GB	1552694400000
10002242	IT	1552867200000
10002243	IT	1552694400000
10002244	GB	1553644800000
10002245	FR	1553644800000
10002246	FR	1553040000000
10002247	IT	1553731200000
10002248	GB	1552089600000
10002249	IT	1553731200000
10002250	FR	1554076800000
10002251	SE	1553385600000
10002252	SE	1553212800000
10002253	IT	1553472000000
10002254	IT	1551571200000
10002255	IT	1554163200000
10002256	GB	1554163200000
10002257	IT	1552176000000
10002258	GB	1552089600000
10002259	IT	1552608000000
10002260	IT	1554163200000
10002261	IT	1553558400000
10002262	GB	1554076800000
10002263	IT	1551484800000
10002264	FR	1554076800000
10002265	GB	1551916800000
10002266	IT	1554163200000
10002267	ES	1551916800000
10002268	FR	1553385600000
10002269	SE	1553644800000
10002270	GB	1551830400000
10002271	IT	1553472000000
10002272	SE	1552003200000
10002273	IT	1552435200000
10002274	ES	1552176000000
10002275	IT	1554076800000
10002276	SE	1553817600000
10002277	SE	1551744000000
10002278	GB	1552867200000
10002279	SE	1554163200000
10002280	IT	1553644800000
10002281	IT	1553472000000
10002282	IT	1553299200000
10002283	SE	1552867200000
10002284	IT	1553990400000
10002285	SE	1554076800000
10002286	IT	1553040000000
10002287	IT	1553558400000
10002288	SE	1552867200000
10002289	IT	1552953600000
10002290	IT	1554076800000
10002291	SE	1551916800000
10002292	GB	1551484800000
10002293	GB	1553731200000
10002294	SE	1552521600000
10002295	GB	1553472000000
10002296	IT	1554076800000
10002297	ES	1552780800000
10002298	ES	1553990400000
10002299	IT	1551916800000
10002300	SE	1552521600000
10002301	ES	1552435200000
10002302	IT	1553558400000
10002303	SE	1552176000000
10002304	SE	1551830400000
10002305	IT	1552694400000
10002306	GB	1552953600000
10002307	ES	1552089600000
10002308	GB	1551744000000
10002309	IT	1552953600000
10002310	IT	1553126400000
10002311	GB	1551657600000
10002312	GB	1554163200000
10002313	GB	1553644800000
10002314	FR	1553904000000
10002315	FR	1552521600000
10002316	IT	1552521600000
10002317	IT	1552608000000
10002318	IT	1551571200000
10002319	IT	1553040000000
10002320	GB	1553990400000
10002321	SE	1553385600000
10002322	IT	1552262400000
10002323	ES	1553817600000
10002324	IT	1552521600000
10002325	GB	1552176000000
10002326	IT	1553126400000
10002327	IT	1553472000000
10002328	GB	1553472000000
10002329	IT	1553817600000
10002330	IT	1552348800000
10002331	IT	1551830400000
10002332	SE	1554076800000
10002333	IT	1552608000000
10002334	IT	1552262400000
10002335	SE	1553126400000
10002336	IT	1552780800000
10002337	IT	1551657600000
10002338	FR	1552089600000
10002339	SE	1553126400000
10002340	IT	1551830400000
10002341	GB	1552608000000
10002342	IT	1552176000000
10002343	SE	1551657600000
10002344	GB	1553904000000
10002345	ES	1554076800000
10002346	IT	1553385600000
10002347	SE	1552435200000
10002348	IT	1552608000000
10002349	GB	1553817600000
10002350	IT	1553385600000
10002351	IT	1553040000000
10002352	GB	1553212800000
10002353	ES	1553731200000
10002354	IT	1552867200000
10002355	ES	1553644800000
10002356	GB	1552608000000
10002357	GB	1554163200000
10002358	SE	1551830400000
10002359	GB	1552953600000
10002360	ES	1553817600000
10002361	GB	1554076800000
10002362	ES	1551744000000
10002363	ES	1553040000000
10002364	SE	1552694400000
10002365	ES	1551830400000
10002366	IT	1551744000000
10002367	GB	1553040000000
10002368	IT	1552348800000
10002369	ES	1551744000000
10002370	IT	1553212800000
10002371	IT	1552953600000
10002372	IT	1553990400000
10002373	GB	1551571200000
10002374	SE	1552953600000
10002375	GB	1552348800000
10002376	IT	1553558400000
10002377	IT	1552953600000
10002378	IT	1553644800000
10002379	GB	1553040000000
10002380	ES	1551916800000
10002381	SE	1552867200000
10002382	IT	1553558400000
10002383	GB	1553472000000
10002384	ES	1551484800000
10002385	SE	1554076800000
10002386	ES	1554163200000
10002387	FR	1551744000000
10002388	IT	1552348800000
10002389	GB	1552089600000
10002390	IT	1553472000000
10002391	IT	1553904000000
10002392	IT	1553817600000
10002393	IT	1552003200000
10002394	GB	1553731200000
10002395	GB	1553558400000
10002396	GB	1552694400000
10002397	IT	1552003200000
10002398	SE	1553731200000
10002399	GB	1553644800000
10002400	IT	1551657600000
10002401	ES	1553731200000
10002402	FR	1553472000000
10002403	ES	1553731200000
10002404	SE	1552435200000
10002405	IT	1551744000000
10002406	IT	1553126400000
10002407	IT	1553126400000
10002408	IT	1552089600000
10002409	GB	1551571200000
10002410	SE	1552521600000
10002411	SE	1552521600000
10002412	SE	1552348800000
10002413	GB	1553040000000
10002414	IT	1553385600000
10002415	SE	1553212800000
10002416	FR	1553299200000
10002417	GB	1551830400000
10002418	GB	1553990400000
10002419	SE	1553904000000
10002420	SE	1553731200000
10002421	GB	1553126400000
10002422	IT	1552867200000
10002423	ES	1551744000000
10002424	FR	1551484800000
10002425	GB	1553299200000
10002426	GB	1552262400000
10002427	IT	1552262400000
10002428	GB	1553644800000
10002429	IT	1552953600000
10002430	FR	1552176000000
10002431	IT	1553385600000
10002432	SE	1553558400000
10002433	ES	1551484800000
10002434	ES	1553040000000
10002435	ES	1552953600000
10002436	IT	1552262400000
10002437	GB	1552608000000
10002438	GB	1551744000000
10002439	IT	1551916800000
10002440	IT	1552089600000
10002441	IT	1554076800000
10002442	SE	1552262400000
10002443	IT	1552435200000
10002444	GB	1551916800000
10002445	ES	1553644800000
10002446	IT	1553385600000
10002447	SE	1552608000000
10002448	IT	1551484800000
10002449	IT	1553558400000
10002450	IT	1553126400000
10002451	ES	1551916800000
10002452	GB	1551484800000
10002453	IT	1553299200000
10002454	FR	1552867200000
10002455	IT	1551830400000
10002456	GB	1552435200000
10002457	IT	1553299200000
10002458	IT	1552694400000
10002459	IT	1553126400000
10002460	FR	1553126400000
10002461	IT	1553212800000
10002462	IT	1553126400000
10002463	IT	1552348800000
10002464	SE	1553040000000
10002465	IT	1554163200000
10002466	IT	1553472000000
10002467	IT	1554076800000
10002468	ES	1553126400000
10002469	ES	1552694400000
10002470	IT	1552089600000
10002471	SE	1553558400000
10002472	ES	1553299200000
10002473	FR	1553472000000
10002474	FR	1553299200000
10002475	GB	1552867200000
10002476	IT	1552435200000
10002477	SE	1552953600000
10002478	IT	1552780800000
10002479	SE	1553040000000
10002480	GB	1553644800000
10002481	GB	1553126400000
10002482	SE	1553040000000
10002483	IT	1553212800000
10002484	IT	1553731200000
10002485	ES	1553817600000
10002486	IT	1552435200000
10002487	IT	1551744000000
10002488	IT	1554163200000
10002489	IT	1552089600000
10002490	IT	1553385600000
10002491	GB	1553212800000
10002492	IT	1553731200000
10002493	IT	1552867200000
10002494	IT	1552435200000
10002495	IT	1552521600000
10002496	IT	1553040000000
10002497	IT	1552435200000
10002498	IT	1551571200000
10002499	SE	1553126400000
10002500	ES	1552953600000
10002501	GB	1552348800000
10002502	GB	1553472000000
10002503	SE	1551484800000
10002504	IT	1552780800000
10002505	SE	1553644800000
10002506	GB	1551916800000
10002507	IT	1553385600000
10002508	GB	1552003200000
10002509	IT	1553558400000
10002510	SE	1552089600000
10002511	IT	1553212800000
10002512	IT	1552953600000
10002513	IT	1554076800000
10002514	GB	1553731200000
10002515	IT	1552608000000
10002516	IT	1554076800000
10002517	GB	1553817600000
10002518	IT	1554076800000
10002519	SE	1552867200000
10002520	SE	1553558400000
10002521	IT	1552608000000
10002522	IT	1552953600000
10002523	IT	1553644800000
10002524	GB	1551916800000
10002525	IT	1553212800000
10002526	ES	1553731200000
10002527	IT	1551830400000
10002528	GB	1551571200000
10002529	GB	1554076800000
10002530	SE	1553472000000
10002531	ES	1553817600000
10002532	SE	1554163200000
10002533	SE	1553126400000
10002534	IT	1553299200000
10002535	SE	1551571200000
10002536	GB	1552348800000
10002537	SE	1552003200000
10002538	GB	1552348800000
10002539	IT	1553299200000
10002540	GB	1552262400000
10002541	IT	1552608000000
10002542	GB	1553472000000
10002543	IT	1551657600000
10002544	GB	1552780800000
10002545	IT	1554163200000
10002546	GB	1551830400000
10002547	ES	1551484800000
10002548	FR	1553212800000
10002549	ES	1553299200000
10002550	IT	1552608000000
10002551	FR	1554163200000
10002552	SE	1553472000000
10002553	IT	1553040000000
10002554	SE	1553817600000
10002555	IT	1552262400000
10002556	ES	1553817600000
10002557	IT	1551657600000
10002558	GB	1551657600000
10002559	SE	1553990400000
10002560	SE	1551657600000
10002561	ES	1552867200000
10002562	ES	1552003200000
10002563	SE	1552953600000
10002564	SE	1553731200000
10002565	FR	1553040000000
10002566	IT	1552780800000
10002567	IT	1552694400000
10002568	GB	1552089600000
10002569	IT	1553212800000
10002570	IT	1554076800000
10002571	GB	1551830400000
10002572	GB	1552348800000
10002573	ES	1551916800000
10002574	IT	1552262400000
10002575	ES	1551744000000
10002576	IT	1552435200000
10002577	IT	1552521600000
10002578	FR	1552521600000
10002579	SE	1552348800000
10002580	IT	1553212800000
10002581	GB	1551744000000
10002582	GB	1552953600000
10002583	IT	1552608000000
10002584	ES	1553126400000
10002585	IT	1552953600000
10002586	IT	1551484800000
10002587	GB	1552348800000
10002588	SE	1551744000000
10002589	SE	1552521600000
10002590	ES	1552435200000
10002591	SE	1553040000000
10002592	ES	1553472000000
10002593	IT	1552176000000
10002594	ES	1553644800000
10002595	GB	1552435200000
10002596	IT	1553904000000
10002597	IT	1551830400000
10002598	IT	1552608000000
10002599	FR	1552089600000
10002600	IT	1553212800000
10002601	IT	1552521600000
10002602	FR	1554076800000
10002603	ES	1553472000000
10002604	FR	1552348800000
10002605	SE	1553644800000
10002606	GB	1553644800000
10002607	IT	1552780800000
10002608	IT	1553385600000
10002609	SE	1553212800000
10002610	SE	1552348800000
10002611	IT	1552953600000
10002612	IT	1553212800000
10002613	IT	1554163200000
10002614	GB	1553299200000
10002615	IT	1552867200000
10002616	SE	1552867200000
10002617	IT	1553558400000
10002618	IT	1552867200000
10002619	FR	1551744000000
10002620	IT	1552003200000
10002621	GB	1553385600000
10002622	GB	1553644800000
10002623	GB	1554163200000
10002624	ES	1552348800000
10002625	ES	1553817600000
10002626	IT	1553126400000
10002627	FR	1552867200000
10002628	IT	1551571200000
10002629	SE	1554163200000
10002630	ES	1553040000000
10002631	IT	1553040000000
10002632	SE	1551571200000
10002633	ES	1552003200000
10002634	GB	1552608000000
10002635	IT	1552867200000
10002636	SE	1553990400000
10002637	SE	1553644800000
10002638	ES	1552867200000
10002639	FR	1553558400000
10002640	SE	1552176000000
10002641	IT	1553212800000
10002642	IT	1552348800000
10002643	IT	1553904000000
10002644	SE	1554163200000
10002645	IT	1553817600000
10002646	IT	1552176000000
10002647	GB	1551830400000
10002648	IT	1552780800000
10002649	IT	1552608000000
10002650	SE	1553040000000
10002651	IT	1553126400000
10002652	IT	1553904000000
10002653	IT	1553472000000
10002654	IT	1552953600000
10002655	IT	1553212800000
10002656	FR	1553644800000
10002657	GB	1553040000000
10002658	FR	1553212800000
10002659	IT	1553558400000
10002660	SE	1553126400000
10002661	FR	1551744000000
10002662	GB	1553212800000
10002663	IT	1551830400000
10002664	SE	1551744000000
10002665	IT	1553817600000
10002666	IT	1553212800000
10002667	IT	1552521600000
10002668	SE	1553558400000
10002669	ES	1552003200000
10002670	IT	1553126400000
10002671	SE	1552435200000
10002672	IT	1552003200000
10002673	FR	1553385600000
10002674	IT	1552435200000
10002675	FR	1553472000000
10002676	IT	1552608000000
10002677	GB	1553472000000
10002678	IT	1553126400000
10002679	IT	1554076800000
10002680	IT	1553472000000
10002681	GB	1553472000000
10002682	GB	1553385600000
10002683	SE	1552608000000
10002684	IT	1551571200000
10002685	IT	1551571200000
10002686	IT	1552262400000
10002687	IT	1553385600000
10002688	IT	1552608000000
10002689	GB	1551830400000
10002690	GB	1552089600000
10002691	IT	1553558400000
10002692	GB	1554076800000
10002693	IT	1552435200000
10002694	SE	1552089600000
10002695	SE	1553299200000
10002696	ES	1553385600000
10002697	ES	1553212800000
10002698	GB	1553040000000
10002699	IT	1553817600000
10002700	SE	1551484800000
10002701	GB	1552176000000
10002702	IT	1552953600000
10002703	IT	1553040000000
10002704	GB	1551916800000
10002705	SE	1553212800000
10002706	IT	1552867200000
10002707	IT	1553212800000
10002708	GB	1553990400000
10002709	GB	1553040000000
10002710	SE	1553299200000
10002711	IT	1553644800000
10002712	ES	1552521600000
10002713	GB	1552780800000
10002714	IT	1551484800000
10002715	IT	1552003200000
10002716	IT	1553385600000
10002717	SE	1552003200000
10002718	SE	1552089600000
10002719	GB	1553040000000
10002720	IT	1552089600000
10002721	ES	1551830400000
10002722	GB	1552867200000
10002723	GB	1553212800000
10002724	FR	1551830400000
10002725	IT	1552089600000
10002726	ES	1554163200000
10002727	FR	1553731200000
10002728	SE	1553817600000
10002729	IT	1553990400000
10002730	GB	1552780800000
10002731	SE	1553472000000
10002732	ES	1552262400000
10002733	IT	1553212800000
10002734	IT	1553472000000
10002735	IT	1551484800000
10002736	SE	1553472000000
10002737	IT	1553126400000
10002738	IT	1554163200000
10002739	SE	1553472000000
10002740	GB	1553990400000
10002741	SE	1552867200000
10002742	GB	1552694400000
10002743	IT	1553731200000
10002744	IT	1553558400000
10002745	IT	1553040000000
10002746	ES	1552003200000
10002747	SE	1553731200000
10002748	SE	1553472000000
10002749	GB	1552435200000
10002750	IT	1553385600000
10002751	GB	1553558400000
10002752	IT	1551657600000
10002753	IT	1552608000000
10002754	ES	1553817600000
10002755	SE	1553731200000
10002756	GB	1551830400000
10002757	SE	1552435200000
10002758	SE	1553904000000
10002759	SE	1552435200000
10002760	GB	1552953600000
10002761	IT	1552780800000
10002762	IT	1552521600000
10002763	GB	1552953600000
10002764	IT	1552435200000
10002765	IT	1553731200000
10002766	ES	1551571200000
10002767	ES	1553472000000
10002768	IT	1552176000000
10002769	SE	1552089600000
10002770	IT	1553040000000
10002771	IT	1551657600000
10002772	IT	1552003200000
10002773	IT	1553644800000
10002774	IT	1552435200000
10002775	IT	1551657600000
10002776	GB	1551484800000
10002777	IT	1552262400000
10002778	GB	1554076800000
10002779	IT	1552953600000
10002780	IT	1553904000000
10002781	ES	1553644800000
10002782	GB	1551484800000
10002783	FR	1552348800000
10002784	IT	1552521600000
10002785	IT	1553385600000
10002786	SE	1552694400000
10002787	SE	1554163200000
10002788	IT	1553126400000
10002789	ES	1553040000000
10002790	IT	1553385600000
10002791	GB	1551744000000
10002792	SE	1552003200000
10002793	IT	1553731200000
10002794	GB	1552521600000
10002795	IT	1553385600000
10002796	GB	1552003200000
10002797	SE	1552867200000
10002798	SE	1552176000000
10002799	ES	1552694400000
10002800	IT	1553299200000
10002801	SE	1554076800000
10002802	SE	1553644800000
10002803	ES	1553904000000
10002804	IT	1552003200000
10002805	IT	1552608000000
10002806	IT	1552953600000
10002807	ES	1554076800000
10002808	GB	1551657600000
10002809	IT	1552608000000
10002810	IT	1551744000000
10002811	SE	1553817600000
10002812	IT	1553731200000
10002813	SE	1552521600000
10002814	GB	1553558400000
10002815	GB	1552089600000
10002816	SE	1553904000000
10002817	SE	1553126400000
10002818	IT	1553644800000
10002819	SE	1552867200000
10002820	IT	1552780800000
10002821	ES	1553817600000
10002822	ES	1552089600000
10002823	IT	1553904000000
10002824	FR	1552608000000
10002825	IT	1553558400000
10002826	IT	1554076800000
10002827	GB	1552435200000
10002828	IT	1553212800000
10002829	GB	1552608000000
10002830	IT	1553040000000
10002831	IT	1552176000000
10002832	SE	1554163200000
10002833	GB	1552521600000
10002834	IT	1553817600000
10002835	ES	1552953600000
10002836	FR	1552694400000
10002837	SE	1552953600000
10002838	IT	1553299200000
10002839	IT	1553472000000
10002840	IT	1552521600000
10002841	GB	1552435200000
10002842	SE	1554163200000
10002843	GB	1552348800000
10002844	SE	1553212800000
10002845	IT	1552867200000
10002846	FR	1553817600000
10002847	GB	1552521600000
10002848	ES	1553990400000
10002849	SE	1553731200000
10002850	IT	1553731200000
10002851	ES	1552608000000
10002852	FR	1551916800000
10002853	SE	1553472000000
10002854	IT	1552867200000
10002855	IT	1553212800000
10002856	SE	1552780800000
10002857	GB	1554163200000
10002858	FR	1553990400000
10002859	IT	1553558400000
10002860	FR	1551484800000
10002861	FR	1553212800000
10002862	SE	1554076800000
10002863	IT	1552608000000
10002864	SE	1553126400000
10002865	FR	1552435200000
10002866	GB	1553472000000
10002867	GB	1553472000000
10002868	FR	1553817600000
10002869	IT	1552435200000
10002870	IT	1553990400000
10002871	IT	1553040000000
10002872	IT	1551830400000
10002873	IT	1552262400000
10002874	IT	1553990400000
10002875	IT	1551916800000
10002876	IT	1551657600000
10002877	IT	1553040000000
10002878	SE	1552348800000
10002879	FR	1554163200000
10002880	IT	1552435200000
10002881	ES	1552694400000
10002882	ES	1553731200000
10002883	IT	1552867200000
10002884	ES	1553212800000
10002885	IT	1551657600000
10002886	IT	1552608000000
10002887	IT	1553558400000
10002888	SE	1553558400000
10002889	SE	1552348800000
10002890	IT	1553385600000
10002891	IT	1553817600000
10002892	GB	1553817600000
10002893	FR	1551484800000
10002894	GB	1552262400000
10002895	IT	1552953600000
10002896	SE	1552003200000
10002897	FR	1553126400000
10002898	SE	1552780800000
10002899	SE	1553040000000
10002900	IT	1552262400000
10002901	IT	1553817600000
10002902	IT	1552608000000
10002903	ES	1552262400000
10002904	SE	1552953600000
10002905	SE	1553126400000
10002906	IT	1554076800000
10002907	GB	1551657600000
10002908	SE	1553212800000
10002909	IT	1552608000000
10002910	GB	1552953600000
10002911	IT	1553212800000
10002912	GB	1554163200000
10002913	IT	1551830400000
10002914	GB	1553040000000
10002915	GB	1552521600000
10002916	FR	1551484800000
10002917	SE	1553126400000
10002918	SE	1551657600000
10002919	GB	1554163200000
10002920	ES	1552435200000
10002921	IT	1553731200000
10002922	IT	1552608000000
10002923	ES	1553904000000
10002924	SE	1551657600000
10002925	GB	1553731200000
10002926	SE	1553644800000
10002927	GB	1552780800000
10002928	IT	1552176000000
10002929	IT	1551571200000
10002930	SE	1553040000000
10002931	ES	1553731200000
10002932	FR	1554163200000
10002933	FR	1553299200000
10002934	SE	1552003200000
10002935	IT	1551916800000
10002936	IT	1553299200000
10002937	IT	1554163200000
10002938	SE	1552003200000
10002939	SE	1552348800000
10002940	ES	1551484800000
10002941	IT	1553904000000
10002942	SE	1552953600000
10002943	ES	1552348800000
10002944	GB	1552176000000
10002945	IT	1552608000000
10002946	GB	1552176000000
10002947	GB	1552262400000
10002948	SE	1553040000000
10002949	IT	1552521600000
10002950	IT	1553040000000
10002951	IT	1552435200000
10002952	IT	1552867200000
10002953	GB	1553212800000
10002954	SE	1553644800000
10002955	SE	1553385600000
10002956	IT	1553212800000
10002957	IT	1554076800000
10002958	IT	1553040000000
10002959	GB	1552953600000
10002960	SE	1553212800000
10002961	IT	1553126400000
10002962	ES	1551744000000
10002963	IT	1553731200000
